text,intent,category,confidence
Tác dụng phụ của aspirin,side_effects,tác_dụng_phụ,1.0
Công dụng của paracetamol,drug_question,thuốc,0.7
Uống amoxicillin xong bị đau đầu,side_effects,tác_dụng_phụ,1.0
Đi đẹp 179,unknown,không_xác_định,1.0
"Tôi đang uống lisinopril, có thể uống thêm gabapentin?",drug_interaction,tương_tác_thuốc,1.0
Cảm thấy kiệt sức,symptom_inquiry,triệu_chứng,0.8
aspirin là thuốc gì,drug_question,thuốc,1.0
Bí quyết để tăng cường miễn dịch?,general_health,sức_khỏe_tổng_quát,1.0
Hello thầy thuốc ơi,greeting,chào_hỏi,1.0
Hội chứng Stevens-Johnson do carbamazepine có nguy hiểm không?,emergency,emergency,1.0
Cần làm gì để giảm stress?,general_health,sức_khỏe_tổng_quát,1.0
Có nên ngừng uống acetaminophen không vì bị mệt mỏi,side_effects,tác_dụng_phụ,0.8
paracetamol có hiệu quả không?,drug_question,thuốc,0.7
Có triệu chứng nhức đầu,symptom_inquiry,triệu_chứng,0.8
Đi đẹp 770,unknown,không_xác_định,1.0
Có dấu hiệu mệt mỏi,symptom_inquiry,triệu_chứng,1.0
tháng này đau đầu,symptom_inquiry,triệu_chứng,0.8
"Kính chào, rất vui được gặp thầy thuốc",greeting,chào_hỏi,1.0
Thuốc amoxicillin uống lúc nào,dosage_question,liều_lượng,1.0
Chị ấy bị đau đầu,symptom_inquiry,triệu_chứng,1.0
Làm sao để chữa chán ăn?,symptom_inquiry,triệu_chứng,0.7
Thuốc aspirin có tác dụng gì,drug_question,thuốc,1.0
Công dụng của omeprazole,drug_question,thuốc,0.7
Xem đẹp 279,unknown,không_xác_định,1.0
Đi vui 818,unknown,không_xác_định,1.0
Tác hại của thuốc Brufen,side_effects,tác_dụng_phụ,0.8
hôm nay đau bụng,symptom_inquiry,triệu_chứng,0.8
Thuốc metformin có làm giảm tác dụng của vitamin C?,drug_interaction,tương_tác_thuốc,1.0
Phim hay 493,unknown,không_xác_định,1.0
Liệu lisinopril và prednisolone có xung đột?,drug_interaction,tương_tác_thuốc,1.0
Tôi có triệu chứng ngứa,symptom_inquiry,triệu_chứng,0.7
Có thể dùng paracetamol cùng với prednisolone không?,drug_interaction,tương_tác_thuốc,1.0
Báo động đỏ: đột quỵ,emergency,cấp_cứu,1.0
Ăn hay 137,unknown,không_xác_định,1.0
Khẩn cấp: sốt cao trên 40 độ,emergency,cấp_cứu,1.0
Từ hôm qua sốt,symptom_inquiry,triệu_chứng,1.0
Phim tốt 417,unknown,không_xác_định,1.0
Ăn ngon 616,unknown,không_xác_định,1.0
Thuốc paracetamol có gây đau đầu không,side_effects,tác_dụng_phụ,1.0
Nhạc ngon 947,unknown,không_xác_định,1.0
Con tôi bị nhức đầu,symptom_inquiry,triệu_chứng,0.8
Từ sáng đau bụng,symptom_inquiry,triệu_chứng,0.7
Tôi bị táo bón,symptom_inquiry,triệu_chứng,0.7
Gặp phải tình trạng ho,symptom_inquiry,triệu_chứng,1.0
Làm thế nào để phòng bệnh?,general_health,sức_khỏe_tổng_quát,1.0
sốt là bệnh gì?,symptom_inquiry,triệu_chứng,1.0
Help! gãy xương hở,emergency,cấp_cứu,1.0
Từ sáng chán ăn,symptom_inquiry,triệu_chứng,0.7
Thói quen tốt cho đau khớp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Phim hay 557,unknown,không_xác_định,1.0
Lối sống lành mạnh với tim mạch?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Có ai ở đó không?,greeting,chào_hỏi,1.0
"Đang dùng metformin, có được uống tramadol?",drug_interaction,tương_tác_thuốc,1.0
Thuốc losartan có tương tác với digoxin không?,drug_interaction,tương_tác_thuốc,1.0
"Đang dùng amlodipine, có được uống gabapentin?",drug_interaction,tương_tác_thuốc,1.0
Chị ấy bị mệt lả,symptom_inquiry,triệu_chứng,0.8
Uống amoxicillin xong bị buồn nôn,side_effects,tác_dụng_phụ,1.0
Em bé bị sốt,symptom_inquiry,triệu_chứng,1.0
Ông ấy bị nhức đầu,symptom_inquiry,triệu_chứng,0.8
Bí quyết sống khỏe mạnh với cao huyết áp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Chào buổi tối,greeting,chào_hỏi,1.0
Uống amoxicillin xong bị chóng mặt,side_effects,tác_dụng_phụ,1.0
Lịch uống thuốc amoxicillin,dosage_question,liều_lượng,0.7
SOS! chảy máu nhiều,emergency,cấp_cứu,1.0
Thuốc amlodipine có làm giảm tác dụng của morphine?,drug_interaction,tương_tác_thuốc,1.0
Thuốc ibuprofen làm tôi mệt mỏi,side_effects,tác_dụng_phụ,1.0
Đi đâu chơi,unknown,không_xác_định,1.0
Làm sao để giữ sức khỏe an toàn?,general_health,sức_khỏe_tổng_quát,1.0
"Chào bác sĩ, cảm ơn thầy đã hỗ trợ",greeting,chào_hỏi,1.0
Hello doctor,greeting,chào_hỏi,1.0
Sau khi uống acetylsalicylic acid bị chóng mặt,side_effects,tác_dụng_phụ,0.8
Đi vui 953,unknown,không_xác_định,1.0
Liều tối đa của Amoxil,dosage_question,liều_lượng,0.8
Con tôi có chán ăn,symptom_inquiry,triệu_chứng,0.7
"Chào bác sĩ, xin chào!",greeting,chào_hỏi,1.0
Báo động đỏ: sốc phản vệ,emergency,cấp_cứu,1.0
Hướng dẫn sử dụng acetylsalicylic acid,dosage_question,liều_lượng,0.8
Bị đau dạ dày phải làm sao?,symptom_inquiry,triệu_chứng,0.8
lâu nay sốt,symptom_inquiry,triệu_chứng,0.8
Chuẩn bị gì trước khi nội soi phế quản?,medical_procedure,thủ_thuật_y_tế,1.0
Phối hợp losartan và tramadol có nguy hiểm không?,drug_interaction,tương_tác_thuốc,1.0
"Đang dùng amoxicillin, có được uống insulin?",drug_interaction,tương_tác_thuốc,1.0
"Xin kính chào, xin chào!",greeting,chào_hỏi,1.0
Mấy ngày nay mệt mỏi,symptom_inquiry,triệu_chứng,1.0
Trẻ em uống paracetamol thế nào?,dosage_question,liều_lượng,1.0
Tình huống khẩn cấp: sốt cao trên 40 độ,emergency,cấp_cứu,1.0
Thông tin về amoxicillin,drug_question,thuốc,1.0
Liều dùng amoxicillin cho người lớn,dosage_question,liều_lượng,0.7
"Xin kính chào, rất vui được gặp thầy",greeting,chào_hỏi,1.0
Báo động đỏ: khó thở nghiêm trọng,emergency,cấp_cứu,1.0
Hiệu quả của đo mật độ xương ra sao?,medical_procedure,thủ_thuật_y_tế,1.0
Bí quyết để giữ dáng?,general_health,sức_khỏe_tổng_quát,1.0
Lịch uống thuốc paracetamol,dosage_question,liều_lượng,0.7
Nhạc ngon 168,unknown,không_xác_định,1.0
Thuốc acetylsalicylic acid gây ra triệu chứng gì,side_effects,tác_dụng_phụ,0.8
Tác dụng phụ của omeprazole,side_effects,tác_dụng_phụ,0.7
Thông tin về thuốc cetirizine,drug_question,thuốc,0.7
"Chào bác sĩ, rất vui được gặp quý vị",greeting,chào_hỏi,1.0
Xin chào thầy ơi,greeting,chào_hỏi,1.0
Chị ấy bị ho,symptom_inquiry,triệu_chứng,1.0
"Đang dùng atorvastatin, có được uống warfarin?",drug_interaction,tương_tác_thuốc,1.0
Đi ngon 752,unknown,không_xác_định,1.0
Thay thế cho chụp CT có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Thuốc amoxicillin dùng để làm gì,drug_question,thuốc,1.0
Khẩn cấp! Bé trai 2 tuổi nuốt phải pin cúc áo và khóc thét,emergency,emergency,1.0
Tôi có triệu chứng chán ăn,symptom_inquiry,triệu_chứng,0.7
Thuốc acetylsalicylic acid uống lúc nào,dosage_question,liều_lượng,0.8
Làm thế nào để bảo vệ mắt?,general_health,sức_khỏe_tổng_quát,1.0
Hôm nay mệt mỏi,symptom_inquiry,triệu_chứng,0.7
"Xin chào, cảm ơn cô đã hỗ trợ",greeting,chào_hỏi,1.0
Gấp! mất ý thức,emergency,cấp_cứu,1.0
Thuốc ibuprofen gây ra triệu chứng gì,side_effects,tác_dụng_phụ,1.0
Cần uống thuốc ibuprofen bao lâu,drug_question,thuốc,1.0
ho là bệnh gì?,symptom_inquiry,triệu_chứng,1.0
Có dấu hiệu đau đầu,symptom_inquiry,triệu_chứng,1.0
Cách sống khỏe với tim mạch?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Hôm nay ngứa,symptom_inquiry,triệu_chứng,0.7
Công dụng của amoxicillin,drug_question,thuốc,0.7
Phim tốt 146,unknown,không_xác_định,1.0
Ai nên thực hiện chụp CT?,medical_procedure,thủ_thuật_y_tế,1.0
Đi ngon 110,unknown,không_xác_định,1.0
"Đang dùng ibuprofen, có được uống warfarin?",drug_interaction,tương_tác_thuốc,1.0
Phim vui 902,unknown,không_xác_định,1.0
"Chúc, xin chào!",greeting,chào_hỏi,1.0
"Chào bác sĩ, chúc chuyên gia buổi sáng tốt lành",greeting,chào_hỏi,1.0
Anh ấy bị đau tụy,symptom_inquiry,triệu_chứng,0.8
Quy trình chụp CT như thế nào?,medical_procedure,thủ_thuật_y_tế,1.0
Liệu atorvastatin và warfarin có xung đột?,drug_interaction,tương_tác_thuốc,1.0
Có nên ngừng uống Brufen không vì bị mệt mỏi,side_effects,tác_dụng_phụ,0.8
Ăn ngon 269,unknown,không_xác_định,1.0
Cần bác sĩ gấp: đột quỵ,emergency,cấp_cứu,1.0
Sau khi uống paracetamol bị chóng mặt,side_effects,tác_dụng_phụ,1.0
Có dấu hiệu ho,symptom_inquiry,triệu_chứng,1.0
Thuốc gì chữa chán ăn?,symptom_inquiry,triệu_chứng,0.7
Metoprolol và amlodipine dùng chung có an toàn?,drug_interaction,drug_interaction,1.0
Tôi thấy ho,symptom_inquiry,triệu_chứng,1.0
Gần đây sốt,symptom_inquiry,triệu_chứng,0.7
"Chúc, cảm ơn thầy thuốc đã hỗ trợ",greeting,chào_hỏi,1.0
Thói quen tốt cho béo phì?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Uống thuốc acetylsalicylic acid như thế nào,dosage_question,liều_lượng,0.8
Thời gian nội soi phế quản mất bao lâu?,medical_procedure,thủ_thuật_y_tế,1.0
Hướng dẫn sử dụng aspirin,dosage_question,liều_lượng,1.0
Tác dụng không mong muốn của paracetamol là gì?,side_effects,tác_dụng_phụ,1.0
Cần uống thuốc aspirin bao lâu,drug_question,thuốc,1.0
Điều chỉnh lối sống khi thận yếu?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Cần bác sĩ gấp: chảy máu nhiều,emergency,cấp_cứu,1.0
Phản ứng phụ của ibuprofen,side_effects,tác_dụng_phụ,0.7
Phương pháp tăng cường trí nhớ tốt nhất?,general_health,sức_khỏe_tổng_quát,1.0
Đi tốt 829,unknown,không_xác_định,1.0
Thay thế cho chụp X-quang có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Nhạc ngon 564,unknown,không_xác_định,1.0
Uống omeprazole có hại gì không?,side_effects,tác_dụng_phụ,0.7
Thành phần của aspirin,drug_question,thuốc,0.7
Tình trạng nguy kịch: tim ngừng đập,emergency,cấp_cứu,1.0
Khi nào cần chụp CT?,medical_procedure,thủ_thuật_y_tế,1.0
Trẻ em uống acetylsalicylic acid thế nào?,dosage_question,liều_lượng,0.8
Thuốc aspirin có gây chóng mặt không,side_effects,tác_dụng_phụ,1.0
Hướng dẫn ngủ ngon chi tiết?,general_health,sức_khỏe_tổng_quát,1.0
Hôm nay chán ăn,symptom_inquiry,triệu_chứng,0.7
Làm sao để chữa sốt?,symptom_inquiry,triệu_chứng,1.0
Thay thế cho xét nghiệm máu có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Uống paracetamol có ảnh hưởng gì,side_effects,tác_dụng_phụ,1.0
Thuốc paracetamol uống trước hay sau ăn,dosage_question,liều_lượng,1.0
Con tôi bị đau bụng,symptom_inquiry,triệu_chứng,1.0
Hello doctor ơi,greeting,chào_hỏi,1.0
Một ngày uống omeprazole mấy lần?,dosage_question,liều_lượng,0.7
Thông tin về thuốc omeprazole,drug_question,thuốc,0.7
Đi tốt 262,unknown,không_xác_định,1.0
Thuốc aspirin uống lúc nào,dosage_question,liều_lượng,1.0
Làm thế nào để thải độc cơ thể?,general_health,sức_khỏe_tổng_quát,1.0
"Hi, tôi cần tư vấn y tế",greeting,chào_hỏi,1.0
"Chào bác sĩ, cảm ơn cô đã hỗ trợ",greeting,chào_hỏi,1.0
Thuốc gì chữa đau đầu?,symptom_inquiry,triệu_chứng,0.7
Liều khởi đầu của paracetamol,dosage_question,liều_lượng,1.0
"Chào bạn, tôi có câu hỏi",greeting,chào_hỏi,1.0
Khẩn cấp: tim ngừng đập,emergency,cấp_cứu,1.0
"Chúc, bạn có thể giúp tôi không?",greeting,chào_hỏi,1.0
Tôi bị mệt lả,symptom_inquiry,triệu_chứng,0.8
SOS! co giật,emergency,cấp_cứu,1.0
Xem hay 247,unknown,không_xác_định,1.0
Tập thể dục như thế nào khi hen suyễn?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Đi vui 699,unknown,không_xác_định,1.0
"Hi, bạn có thể giúp tôi không?",greeting,chào_hỏi,1.0
Quy trình nội soi dạ dày như thế nào?,medical_procedure,thủ_thuật_y_tế,1.0
Phòng ngừa bệnh tật,general_health,sức_khỏe_tổng_quát,1.0
Có triệu chứng đau đầu,symptom_inquiry,triệu_chứng,1.0
Chúc anh/chị ơi,greeting,chào_hỏi,1.0
Giá thuốc ibuprofen bao nhiêu,drug_question,thuốc,1.0
Chế độ dinh dưỡng tim mạch?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Đi đẹp 466,unknown,không_xác_định,1.0
Phối hợp omeprazole và warfarin có nguy hiểm không?,drug_interaction,tương_tác_thuốc,1.0
"Tôi đang uống atorvastatin, có thể uống thêm calcium?",drug_interaction,tương_tác_thuốc,1.0
Uống acetaminophen xong bị đau đầu,side_effects,tác_dụng_phụ,0.8
Thuốc aspirin làm tôi đau đầu,side_effects,tác_dụng_phụ,1.0
Lịch uống thuốc omeprazole,dosage_question,liều_lượng,0.7
Khoảng cách giữa các lần uống amoxicillin,dosage_question,liều_lượng,0.7
omeprazole có an toàn không?,side_effects,tác_dụng_phụ,0.7
Đi đẹp 420,unknown,không_xác_định,1.0
SOS! Người phụ nữ 45 tuổi bị va chạm xe máy gãy cẳng chân hở,emergency,emergency,1.0
Tôi có triệu chứng táo bón,symptom_inquiry,triệu_chứng,0.7
"Chào buổi sáng, rất vui được gặp bạn",greeting,chào_hỏi,1.0
Hôm nay tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Xin kính chào thầy ơi,greeting,chào_hỏi,1.0
Tôi bị tiêu chảy,symptom_inquiry,triệu_chứng,0.7
"Chào cô, tôi cần hỗ trợ",greeting,chào_hỏi,1.0
Thuốc paracetamol uống bao nhiêu viên,dosage_question,liều_lượng,1.0
Thuốc ibuprofen có tương tác với gabapentin không?,drug_interaction,tương_tác_thuốc,1.0
Sau khi uống acetylsalicylic acid bị đau đầu,side_effects,tác_dụng_phụ,0.8
Hướng dẫn sử dụng paracetamol,dosage_question,liều_lượng,1.0
Ông ấy bị đau đầu,symptom_inquiry,triệu_chứng,1.0
Uống thuốc aspirin như thế nào,dosage_question,liều_lượng,1.0
Xin chào bạn ơi,greeting,chào_hỏi,1.0
Tuần này táo bón,symptom_inquiry,triệu_chứng,0.7
Bí quyết sống khỏe mạnh với gout?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Thuốc amoxicillin uống trước hay sau ăn,dosage_question,liều_lượng,1.0
Tình trạng nguy kịch: đột quỵ,emergency,cấp_cứu,1.0
Thuốc paracetamol dùng để làm gì,drug_question,thuốc,1.0
kiệt sức là bệnh gì?,symptom_inquiry,triệu_chứng,0.8
Con tôi có ngứa,symptom_inquiry,triệu_chứng,0.7
Liều lượng thuốc metformin,dosage_question,liều_lượng,0.7
blah blah,unknown,không_xác_định,1.0
Chế độ ăn cho người cholesterol cao?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Ăn ngon 110,unknown,không_xác_định,1.0
Thuốc metformin có tương tác với vitamin C không?,drug_interaction,tương_tác_thuốc,1.0
Liều lượng thuốc acetylsalicylic acid,drug_question,thuốc,0.8
Bà ngoại bị ho khan,symptom_inquiry,triệu_chứng,0.8
"Tôi đang uống amlodipine, có thể uống thêm gabapentin?",drug_interaction,tương_tác_thuốc,1.0
Quy tắc thải độc cơ thể cơ bản?,general_health,sức_khỏe_tổng_quát,1.0
Con tôi có đau họng,symptom_inquiry,triệu_chứng,0.7
Đi đẹp 522,unknown,không_xác_định,1.0
Tuần này đau bụng,symptom_inquiry,triệu_chứng,1.0
Uống thuốc paracetamol như thế nào,dosage_question,liều_lượng,1.0
Nhạc nào hay,unknown,không_xác_định,1.0
Có dấu hiệu chán ăn,symptom_inquiry,triệu_chứng,0.7
Đi tốt 663,unknown,không_xác_định,1.0
Ăn tốt 703,unknown,không_xác_định,1.0
Vợ/chồng tôi sốt,symptom_inquiry,triệu_chứng,0.7
Thời gian xét nghiệm nước tiểu mất bao lâu?,medical_procedure,thủ_thuật_y_tế,1.0
Đang bị đau dạ dày,symptom_inquiry,triệu_chứng,0.8
Nhạc ngon 139,unknown,không_xác_định,1.0
Phương pháp chống lão hóa tốt nhất?,general_health,sức_khỏe_tổng_quát,1.0
Bác sĩ kê đơn cefixime 200mg uống 12 tiếng một lần trong 7 ngày,symptom_inquiry,symptom_inquiry,1.0
Tình huống khẩn cấp: co giật,emergency,cấp_cứu,1.0
Đang bị đau đầu,symptom_inquiry,triệu_chứng,1.0
Ăn vui 284,unknown,không_xác_định,1.0
Gấp! co giật,emergency,cấp_cứu,1.0
Tuần này ho,symptom_inquiry,triệu_chứng,1.0
Hướng dẫn sử dụng amoxicillin,dosage_question,liều_lượng,1.0
"Hi, cảm ơn anh/chị đã hỗ trợ",greeting,chào_hỏi,1.0
Đang bị sốt,symptom_inquiry,triệu_chứng,1.0
Khi nào cần nội soi phế quản?,medical_procedure,thủ_thuật_y_tế,1.0
Rủi ro của sinh thiết là gì?,medical_procedure,thủ_thuật_y_tế,1.0
Từ hôm qua mệt mỏi,symptom_inquiry,triệu_chứng,1.0
Xem tốt 326,unknown,không_xác_định,1.0
Gặp phải tình trạng đau đầu,symptom_inquiry,triệu_chứng,1.0
paracetamol uống như thế nào?,drug_question,thuốc,1.0
Thành phần của omeprazole,drug_question,thuốc,0.7
Thực phẩm nên tránh khi mất ngủ?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Em bé bị đau tụy,symptom_inquiry,triệu_chứng,0.8
Ăn ngon 539,unknown,không_xác_định,1.0
Nhạc tốt 555,unknown,không_xác_định,1.0
Xem tốt 170,unknown,không_xác_định,1.0
Chống chỉ định của aspirin,side_effects,tác_dụng_phụ,0.7
bbbccc,unknown,không_xác_định,1.0
Gần đây tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Tập thể dục như thế nào khi tiểu đường?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Tuần này đau dạ dày,symptom_inquiry,triệu_chứng,0.8
Thay thế cho điện tim có gì?,medical_procedure,thủ_thuật_y_tế,1.0
Gặp phải tình trạng mệt mỏi,symptom_inquiry,triệu_chứng,1.0
Làm sao để chữa ngứa?,symptom_inquiry,triệu_chứng,0.7
Thuốc paracetamol làm tôi mệt mỏi,side_effects,tác_dụng_phụ,1.0
Cần uống thuốc paracetamol bao lâu,drug_question,thuốc,1.0
Ăn hay 152,unknown,không_xác_định,1.0
Tác hại của thuốc acetaminophen,side_effects,tác_dụng_phụ,0.8
Ăn đẹp 944,unknown,không_xác_định,1.0
Cảm thấy ho,symptom_inquiry,triệu_chứng,1.0
Phim ngon 967,unknown,không_xác_định,1.0
"Xin chào, tôi cần tư vấn y tế",greeting,chào_hỏi,1.0
Cách sống khỏe với cao huyết áp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Thời tiết thế nào,unknown,không_xác_định,1.0
Vợ/chồng tôi chán ăn,symptom_inquiry,triệu_chứng,0.7
A và B có kỵ nhau không?,drug_interaction,drug_interaction,1.0
Xem đẹp 661,unknown,không_xác_định,1.0
Thuốc ibuprofen chữa bệnh gì,drug_question,thuốc,1.0
Kinh nghiệm ngủ ngon hiệu quả?,general_health,sức_khỏe_tổng_quát,1.0
đau dạ dày là bệnh gì?,symptom_inquiry,triệu_chứng,0.8
Thuốc lisinopril có tương tác với insulin không?,drug_interaction,tương_tác_thuốc,1.0
Tình huống khẩn cấp: sốc phản vệ,emergency,cấp_cứu,1.0
Triệu chứng đau đầu là gì?,symptom_inquiry,triệu_chứng,0.7
Lưu ý khi dùng cetirizine,side_effects,tác_dụng_phụ,0.7
Help! chảy máu nhiều,emergency,cấp_cứu,1.0
Giá thuốc aspirin bao nhiêu,drug_question,thuốc,1.0
Tuần này đau đầu,symptom_inquiry,triệu_chứng,1.0
Cần cấp cứu ngay vì khó thở nghiêm trọng,emergency,cấp_cứu,1.0
Uống amoxicillin có bị chóng mặt không?,side_effects,tác_dụng_phụ,1.0
Bà ngoại bị đau đầu,symptom_inquiry,triệu_chứng,1.0
Quy tắc phòng bệnh cơ bản?,general_health,sức_khỏe_tổng_quát,1.0
Có thể dùng losartan cùng với prednisolone không?,drug_interaction,tương_tác_thuốc,1.0
Cần làm gì để phòng bệnh?,general_health,sức_khỏe_tổng_quát,1.0
Cách ăn uống lành mạnh hiệu quả nhất?,general_health,sức_khỏe_tổng_quát,1.0
Khẩn cấp: chảy máu nhiều,emergency,cấp_cứu,1.0
Tác hại của thuốc cetirizine,side_effects,tác_dụng_phụ,0.7
Nhạc tốt 347,unknown,không_xác_định,1.0
Chế độ ăn cho người thận yếu?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Khi nào cần xét nghiệm nước tiểu?,medical_procedure,thủ_thuật_y_tế,1.0
Ăn ngon 828,unknown,không_xác_định,1.0
Nhạc đẹp 372,unknown,không_xác_định,1.0
Thông tin về thuốc metformin,drug_question,thuốc,0.7
Cách sống khỏe với gan nhiễm mỡ?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Cách giữ ấm mùa đông hiệu quả nhất?,general_health,sức_khỏe_tổng_quát,1.0
paracetamol có tác dụng phụ gì không,drug_question,thuốc,1.0
Gần đây đau đầu,symptom_inquiry,triệu_chứng,0.7
Thuốc amoxicillin làm tôi chóng mặt,side_effects,tác_dụng_phụ,1.0
Xem vui 318,unknown,không_xác_định,1.0
Cách dùng omeprazole đúng cách,dosage_question,liều_lượng,0.7
Tác dụng phụ của acetaminophen,side_effects,tác_dụng_phụ,0.8
Hướng dẫn sử dụng ibuprofen,dosage_question,liều_lượng,1.0
Bí quyết sống khỏe mạnh với gan nhiễm mỡ?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
omeprazole dùng để làm gì?,drug_question,thuốc,0.7
Phim đẹp 594,unknown,không_xác_định,1.0
Cấp cứu! đau ngực dữ dội,emergency,cấp_cứu,1.0
Cần cấp cứu ngay vì mất ý thức,emergency,cấp_cứu,1.0
Thuốc cetirizine chữa bệnh gì?,drug_question,thuốc,0.7
Tác hại của thuốc aspirin,side_effects,tác_dụng_phụ,1.0
Chuẩn bị gì trước khi siêu âm tim?,medical_procedure,thủ_thuật_y_tế,1.0
Phim hay 302,unknown,không_xác_định,1.0
Nhạc tốt 509,unknown,không_xác_định,1.0
Chi phí phẫu thuật bao nhiêu?,medical_procedure,thủ_thuật_y_tế,1.0
Gấp! tim ngừng đập,emergency,cấp_cứu,1.0
Thuốc amoxicillin làm tôi buồn nôn,side_effects,tác_dụng_phụ,1.0
"Chào, cảm ơn ông/bà đã hỗ trợ",greeting,chào_hỏi,1.0
Sau nội soi phế quản cần lưu ý gì?,medical_procedure,thủ_thuật_y_tế,1.0
Thuốc acetaminophen có hiệu quả không,drug_question,thuốc,0.8
Nhạc đẹp 435,unknown,không_xác_định,1.0
Xem hay 995,unknown,không_xác_định,1.0
Sau khi uống amoxicillin bị đau đầu,side_effects,tác_dụng_phụ,1.0
Sau khi uống aspirin bị buồn nôn,side_effects,tác_dụng_phụ,1.0
Tôi nên chống lão hóa như thế nào?,general_health,sức_khỏe_tổng_quát,1.0
Gặp phải tình trạng đau dạ dày,symptom_inquiry,triệu_chứng,0.8
Thuốc lisinopril có tương tác với calcium không?,drug_interaction,tương_tác_thuốc,1.0
Điều chỉnh lối sống khi cao huyết áp?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Uống acetaminophen có bị đau đầu không?,side_effects,tác_dụng_phụ,0.8
Triệu chứng chán ăn là gì?,symptom_inquiry,triệu_chứng,0.7
Một ngày uống paracetamol mấy lần?,dosage_question,liều_lượng,0.7
Thuốc cetirizine có độc không?,side_effects,tác_dụng_phụ,0.7
"Hello, chúc thầy buổi sáng tốt lành",greeting,chào_hỏi,1.0
Thuốc ibuprofen có tác dụng gì,drug_question,thuốc,1.0
Thuốc amoxicillin có độc hại không,side_effects,tác_dụng_phụ,1.0
Thực phẩm nên tránh khi trầm cảm?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Liều lượng thuốc ibuprofen,drug_question,thuốc,1.0
Ăn đẹp 170,unknown,không_xác_định,1.0
Cách uống paracetamol,dosage_question,liều_lượng,0.7
Ăn hay 488,unknown,không_xác_định,1.0
Liệu atorvastatin và gabapentin có xung đột?,drug_interaction,tương_tác_thuốc,1.0
Phim tốt 380,unknown,không_xác_định,1.0
Liệu ibuprofen và morphine có xung đột?,drug_interaction,tương_tác_thuốc,1.0
Thành phần của amoxicillin,drug_question,thuốc,0.7
Khẩn cấp: đau ngực dữ dội,emergency,cấp_cứu,1.0
Phim ngon 244,unknown,không_xác_định,1.0
Thuốc atorvastatin có tương tác với morphine không?,drug_interaction,tương_tác_thuốc,1.0
Liều dùng paracetamol cho người lớn,dosage_question,liều_lượng,0.7
Thuốc omeprazole có độc không?,side_effects,tác_dụng_phụ,0.7
Thuốc metformin uống lúc nào?,dosage_question,liều_lượng,0.7
SOS! mất ý thức,emergency,cấp_cứu,1.0
Đi đẹp 956,unknown,không_xác_định,1.0
"Tôi đang uống omeprazole, có thể uống thêm iron?",drug_interaction,tương_tác_thuốc,1.0
Uống acetylsalicylic acid có bị chóng mặt không?,side_effects,tác_dụng_phụ,0.8
Rủi ro của phẫu thuật là gì?,medical_procedure,thủ_thuật_y_tế,1.0
Uống thuốc amoxicillin như thế nào,dosage_question,liều_lượng,1.0
Tôi thấy mệt lả,symptom_inquiry,triệu_chứng,0.8
Cách cải thiện tuần hoàn hiệu quả nhất?,general_health,sức_khỏe_tổng_quát,1.0
Hướng dẫn chăm sóc da chi tiết?,general_health,sức_khỏe_tổng_quát,1.0
Uống paracetamol xong bị chóng mặt,side_effects,tác_dụng_phụ,1.0
Bí quyết sống khỏe mạnh với cholesterol cao?,diet_lifestyle,chế_độ_sinh_hoạt,1.0
Nhạc hay 638,unknown,không_xác_định,1.0
Tuần này mệt mỏi,symptom_inquiry,triệu_chứng,1.0
Làm sao để ngủ ngon an toàn?,general_health,sức_khỏe_tổng_quát,1.0
Tương tác giữa lisinopril và digoxin như thế nào?,drug_interaction,tương_tác_thuốc,1.0
Hiệu quả của test dị ứng ra sao?,medical_procedure,thủ_thuật_y_tế,1.0
Xuất hiện triệu chứng tiêu chảy,symptom_inquiry,triệu_chứng,0.7
Thuốc ibuprofen có gây buồn nôn không,side_effects,tác_dụng_phụ,1.0
Hôm nay sốt,symptom_inquiry,triệu_chứng,0.7
Kết hợp paracetamol với gabapentin có an toàn?,drug_interaction,tương_tác_thuốc,1.0
đau bụng là bệnh gì?,symptom_inquiry,triệu_chứng,1.0
Xem hay 921,unknown,không_xác_định,1.0
"Xin chào anh/chị, tôi có câu hỏi",greeting,chào_hỏi,1.0
